JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,text,clean
CSA-E-015,Cybersecurity Risk Analyst,Experienced,3-6,Risk Management; Compliance Auditing; Python; PowerShell; Splunk,Conduct enterprise-wide risk assessments; Ensure compliance with GDPR and HIPAA; Automate risk reporting with scripts; Recommend remediation strategies,Risk Management; Compliance; Security Auditing; Incident Response; Vulnerability Assessment,Cybersecurity Risk Analyst Risk Management; Compliance Auditing; Python; PowerShell; Splunk Conduct enterprise-wide risk assessments; Ensure compliance with GDPR and HIPAA; Automate risk reporting with scripts; Recommend remediation strategies Risk Management; Compliance; Security Auditing; Incident Response; Vulnerability Assessment,cybersecurity risk analyst risk management compliance audit python powershell splunk conduct enterprise wide risk assessment ensure compliance gdpr hipaa automate risk report script recommend remediation strategy risk management compliance security auditing incident response vulnerability assessment
CSA-E-016,Cloud Security Analyst,Experienced,4-7,AWS Security; Azure Security; GCP Security; SIEM Tools; Firewall Management; Incident Response,Secure multi-cloud environments; Perform cloud-specific penetration testing; Collaborate with DevOps teams; Monitor compliance with cloud policies,Cloud Security; Penetration Testing; Compliance; SIEM; Risk Management,Cloud Security Analyst AWS Security; Azure Security; GCP Security; SIEM Tools; Firewall Management; Incident Response Secure multi-cloud environments; Perform cloud-specific penetration testing; Collaborate with DevOps teams; Monitor compliance with cloud policies Cloud Security; Penetration Testing; Compliance; SIEM; Risk Management,cloud security analyst aws security azure security gcp security siem tool firewall management incident response secure multi cloud environment perform cloud specific penetration testing collaborate devop team monitor compliance cloud policy cloud security penetration test compliance siem risk management
CSA-E-017,Information Security Specialist,Experienced,3-5,Vulnerability Management; Threat Intelligence; Splunk; QRadar; Python; Incident Response,Conduct vulnerability assessments; Respond to advanced threats; Develop threat intelligence reports; Automate incident response scripts,Threat Intelligence; Incident Response; Vulnerability Assessment; SIEM; SOC,Information Security Specialist Vulnerability Management; Threat Intelligence; Splunk; QRadar; Python; Incident Response Conduct vulnerability assessments; Respond to advanced threats; Develop threat intelligence reports; Automate incident response scripts Threat Intelligence; Incident Response; Vulnerability Assessment; SIEM; SOC,information security specialist vulnerability management threat intelligence splunk qradar python incident response conduct vulnerability assessment respond advanced threat develop threat intelligence report automate incident response script threat intelligence incident response vulnerability assessment siem soc
CSA-E-018,Cyber Defense Analyst,Experienced,4-8,SOC Operations; Threat Hunting; SIEM Tools; Compliance Auditing; Firewall Management; Malware Analysis,Monitor SOC; Hunt advanced persistent threats; Conduct malware reverse engineering; Ensure compliance with PCI-DSS,SOC; Threat Hunting; Malware Analysis; Compliance; Incident Response,Cyber Defense Analyst SOC Operations; Threat Hunting; SIEM Tools; Compliance Auditing; Firewall Management; Malware Analysis Monitor SOC; Hunt advanced persistent threats; Conduct malware reverse engineering; Ensure compliance with PCI-DSS SOC; Threat Hunting; Malware Analysis; Compliance; Incident Response,cyber defense analyst soc operation threat hunt siem tool compliance audit firewall management malware analysis monitor soc hunt advanced persistent threat conduct malware reverse engineering ensure compliance pci dss soc threat hunt malware analysis compliance incident response
CSA-E-019,Senior Incident Response Analyst,Experienced,5-9,Incident Response; Malware Analysis; Forensics; Threat Hunting; Splunk; QRadar,Lead incident investigations; Perform digital forensics; Coordinate response teams; Develop incident response playbooks,Incident Response; Forensics; Malware Analysis; Threat Hunting; SOC,Senior Incident Response Analyst Incident Response; Malware Analysis; Forensics; Threat Hunting; Splunk; QRadar Lead incident investigations; Perform digital forensics; Coordinate response teams; Develop incident response playbooks Incident Response; Forensics; Malware Analysis; Threat Hunting; SOC,senior incident response analyst incident response malware analysis forensic threat hunt splunk qradar lead incident investigation perform digital forensic coordinate response team develop incident response playbook incident response forensic malware analysis threat hunting soc
CSA-E-020,Principal Security Analyst,Experienced,7-10,Leadership; Risk Management; SIEM Tools; Cloud Security; Compliance; Advanced Threat Detection,Manage enterprise security strategy; Lead large-scale security operations; Oversee compliance with multiple frameworks; Mentor junior analysts,Leadership; Risk Management; Cloud Security; SIEM; Threat Hunting; Compliance,Principal Security Analyst Leadership; Risk Management; SIEM Tools; Cloud Security; Compliance; Advanced Threat Detection Manage enterprise security strategy; Lead large-scale security operations; Oversee compliance with multiple frameworks; Mentor junior analysts Leadership; Risk Management; Cloud Security; SIEM; Threat Hunting; Compliance,principal security analyst leadership risk management siem tool cloud security compliance advanced threat detection manage enterprise security strategy lead large scale security operation oversee compliance multiple framework mentor junior analyst leadership risk management cloud security siem threat hunt compliance
DA001,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop; Spark basics; Hypothesis testing; Regression,Assist in analyzing datasets; Create dashboards; Perform data cleaning; Support reporting tasks,Data Analytics; BI; Entry-Level; Fresher; Reporting; Dashboard,Data Analyst - Fresher SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop; Spark basics; Hypothesis testing; Regression Assist in analyzing datasets; Create dashboards; Perform data cleaning; Support reporting tasks Data Analytics; BI; Entry-Level; Fresher; Reporting; Dashboard,data analyst fresher sql python r sas tableau power bi matplotlib seaborn excel chart panda mysql postgresql hadoop spark basic hypothesis testing regression assist analyze dataset create dashboard perform datum cleaning support report task data analytic bi entry level fresher report dashboard
DA002,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop; Spark basics; Basic statistics,Perform data extraction and cleaning; Create visualizations; Assist in generating business insights,Data Analytics; BI; Entry-Level; Fresher; Visualization; Reporting,Data Analyst - Fresher SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop; Spark basics; Basic statistics Perform data extraction and cleaning; Create visualizations; Assist in generating business insights Data Analytics; BI; Entry-Level; Fresher; Visualization; Reporting,data analyst fresher sql python r tableau power bi excel chart panda mysql postgresql hadoop spark basic basic statistic perform datum extraction clean create visualization assist generate business insight datum analytic bi entry level fresher visualization reporting
DA003,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop; Spark basics; Regression; Hypothesis testing,Assist with data cleaning and exploratory data analysis; Create reports; Perform visualizations for internship projects,Data Analytics; BI; Entry-Level; Fresher; Reporting; Data Cleaning,Data Analyst - Fresher SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop; Spark basics; Regression; Hypothesis testing Assist with data cleaning and exploratory data analysis; Create reports; Perform visualizations for internship projects Data Analytics; BI; Entry-Level; Fresher; Reporting; Data Cleaning,data analyst fresher sql python r sas tableau power bi matplotlib seaborn panda excel function mysql postgresql hadoop spark basic regression hypothesis testing assist datum cleaning exploratory datum analysis create report perform visualization internship project datum analytic bi entry level fresher report datum cleaning
DA004,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Excel; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Support data extraction and cleaning; Generate dashboards and insights for small projects,Data Analytics; BI; Entry-Level; Fresher; Visualization; Dashboard,Data Analyst - Fresher SQL; Python; R; Tableau; Power BI; Excel; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing Support data extraction and cleaning; Generate dashboards and insights for small projects Data Analytics; BI; Entry-Level; Fresher; Visualization; Dashboard,data analyst fresher sql python r tableau power bi excel pandas mysql postgresql hadoop basic spark basic regression hypothesis testing support datum extraction clean generate dashboard insight small project datum analytic bi entry level fresher visualization dashboard
DA005,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Assist in cleaning datasets; Build simple dashboards; Perform exploratory analysis; Support reporting tasks,Data Analytics; BI; Entry-Level; Fresher; Dashboard; Data Cleaning,Data Analyst - Fresher SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing Assist in cleaning datasets; Build simple dashboards; Perform exploratory analysis; Support reporting tasks Data Analytics; BI; Entry-Level; Fresher; Dashboard; Data Cleaning,data analyst fresher sql python r sas tableau power bi matplotlib seaborn panda mysql postgresql hadoop basic spark basic regression hypothesis testing assist clean dataset build simple dashboard perform exploratory analysis support report task data analytic bi entry level fresher dashboard datum clean
DA006,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,"Support teams in analyzing datasets; Perform data cleaning; Visualize insights using Tableau, Power BI, and Python",Data Analytics; BI; Entry-Level; Fresher; Reporting; Data Visualization,"Data Analyst - Fresher SQL; Python; R; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing Support teams in analyzing datasets; Perform data cleaning; Visualize insights using Tableau, Power BI, and Python Data Analytics; BI; Entry-Level; Fresher; Reporting; Data Visualization",data analyst fresher sql python r tableau power bi matplotlib seaborn panda excel function mysql postgresql hadoop basic spark basic regression hypothesis testing support team analyze dataset perform datum cleaning visualize insight tableau power bi python data analytic bi entry level fresher report datum visualization
DA007,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Assist in ETL processes; Perform data cleaning; Build dashboards for small projects,Data Analytics; BI; Entry-Level; Fresher; ETL; Dashboard,Data Analyst - Fresher SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing Assist in ETL processes; Perform data cleaning; Build dashboards for small projects Data Analytics; BI; Entry-Level; Fresher; ETL; Dashboard,data analyst fresher sql python r tableau power bi excel chart panda mysql postgresql hadoop basic spark basic regression hypothesis testing assist etl process perform datum clean build dashboard small project datum analytic bi entry level fresher etl dashboard
DA008,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Perform data cleaning; Generate dashboards; Assist in exploratory analysis using Python and Excel,Data Analytics; BI; Entry-Level; Fresher; Data Cleaning; Dashboard,Data Analyst - Fresher SQL; Python; R; Tableau; Power BI; Excel charts; Pandas; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing Perform data cleaning; Generate dashboards; Assist in exploratory analysis using Python and Excel Data Analytics; BI; Entry-Level; Fresher; Data Cleaning; Dashboard,data analyst fresher sql python r tableau power bi excel chart panda mysql postgresql hadoop basic spark basic regression hypothesis testing perform datum clean generate dashboard assist exploratory analysis python excel datum analytic bi entry level fresher datum clean dashboard
DA009,Data Analyst - Fresher,Entry-Level,0–1 year,SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing,Assist teams with SQL queries; Process data using Python; Build visual dashboards for analytics projects,Data Analytics; BI; Entry-Level; Fresher; Data Visualization; Reporting,Data Analyst - Fresher SQL; Python; R; SAS; Tableau; Power BI; Matplotlib; Seaborn; Pandas; Excel functions; MySQL; PostgreSQL; Hadoop basics; Spark basics; Regression; Hypothesis testing Assist teams with SQL queries; Process data using Python; Build visual dashboards for analytics projects Data Analytics; BI; Entry-Level; Fresher; Data Visualization; Reporting,data analyst fresher sql python r sas tableau power bi matplotlib seaborn panda excel function mysql postgresql hadoop basic spark basic regression hypothesis testing assist team sql query process datum python build visual dashboard analytic project datum analytic bi entry level fresher datum visualization report
DA010,Data Analyst - Experienced,Senior-Level,4–8 years,Predictive modeling; Machine learning algorithms; A/B testing; Time-series analysis; Advanced SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka,Lead analytics projects; Develop predictive models; Optimize ETL pipelines; Create advanced dashboards for stakeholders,Data Analytics; BI; Senior-Level; Predictive Modeling; Reporting; ETL,Data Analyst - Experienced Predictive modeling; Machine learning algorithms; A/B testing; Time-series analysis; Advanced SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka Lead analytics projects; Develop predictive models; Optimize ETL pipelines; Create advanced dashboards for stakeholders Data Analytics; BI; Senior-Level; Predictive Modeling; Reporting; ETL,datum analyst experience predictive modeling machine learning algorithm b testing time series analysis advanced sql python r sas tableau power bi looker google data studio etl bigquery snowflake redshift hadoop spark kafka lead analytic project develop predictive model optimize etl pipeline create advanced dashboard stakeholder datum analytic bi senior level predictive modeling reporting etl
DA011,Data Analyst - Experienced,Senior-Level,5–9 years,Predictive modeling; Machine learning; Time-series forecasting; Advanced SQL; Python; R; SAS; Tableau; Power BI; Looker; ETL; Data warehousing; Hadoop; Spark; Kafka; Hypothesis testing; Statistical modeling,Design and implement advanced analytics solutions; Optimize database performance; Generate actionable insights for business teams,Data Analytics; BI; Senior-Level; Advanced Analytics; ETL; Dashboards,Data Analyst - Experienced Predictive modeling; Machine learning; Time-series forecasting; Advanced SQL; Python; R; SAS; Tableau; Power BI; Looker; ETL; Data warehousing; Hadoop; Spark; Kafka; Hypothesis testing; Statistical modeling Design and implement advanced analytics solutions; Optimize database performance; Generate actionable insights for business teams Data Analytics; BI; Senior-Level; Advanced Analytics; ETL; Dashboards,datum analyst experience predictive modeling machine learn time series forecast advanced sql python r sas tableau power bi looker etl datum warehousing hadoop spark kafka hypothesis testing statistical modeling design implement advanced analytic solution optimize database performance generate actionable insight business team data analytic bi senior level advanced analytic etl dashboard
DA012,Data Analyst - Experienced,Senior-Level,6+ years,Predictive modeling; Advanced analytics; Machine learning; SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka,Lead business intelligence projects; Develop predictive models; Manage ETL processes; Mentor junior analysts,Data Analytics; BI; Senior-Level; Predictive Modeling; ETL; Leadership,Data Analyst - Experienced Predictive modeling; Advanced analytics; Machine learning; SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka Lead business intelligence projects; Develop predictive models; Manage ETL processes; Mentor junior analysts Data Analytics; BI; Senior-Level; Predictive Modeling; ETL; Leadership,datum analyst experience predictive modeling advanced analytic machine learning sql python r sas tableau power bi looker google data studio etl pipeline bigquery snowflake redshift hadoop spark kafka lead business intelligence project develop predictive model manage etl process mentor junior analyst data analytic bi senior level predictive modeling etl leadership
DA013,Data Analyst - Experienced,Senior-Level,5–8 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; Google Data Studio; ETL workflows; Data engineering; Hadoop; Spark; Kafka,Develop advanced dashboards; Optimize SQL queries; Implement ETL workflows; Provide data-driven recommendations to business leaders,Data Analytics; BI; Senior-Level; Dashboards; ETL; Reporting,Data Analyst - Experienced Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; Google Data Studio; ETL workflows; Data engineering; Hadoop; Spark; Kafka Develop advanced dashboards; Optimize SQL queries; Implement ETL workflows; Provide data-driven recommendations to business leaders Data Analytics; BI; Senior-Level; Dashboards; ETL; Reporting,datum analyst experience advanced sql python r predictive modeling machine learn tableau power bi looker google data studio etl workflow datum engineering hadoop spark kafka develop advanced dashboard optimize sql query implement etl workflow provide datum drive recommendation business leader data analytic bi senior level dashboard etl report
DA014,Data Analyst - Experienced,Senior-Level,6–10 years,Predictive modeling; Machine learning; Advanced analytics; SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka,Lead analytics and BI projects; Manage data pipelines; Develop predictive models; Mentor junior analysts,Data Analytics; BI; Senior-Level; Leadership; ETL; Predictive Modeling,Data Analyst - Experienced Predictive modeling; Machine learning; Advanced analytics; SQL; Python; R; SAS; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka Lead analytics and BI projects; Manage data pipelines; Develop predictive models; Mentor junior analysts Data Analytics; BI; Senior-Level; Leadership; ETL; Predictive Modeling,datum analyst experience predictive modeling machine learn advanced analytic sql python r sas tableau power bi looker google data studio etl pipeline bigquery snowflake redshift hadoop spark kafka lead analytic bi project manage data pipeline develop predictive model mentor junior analyst data analytic bi senior level leadership etl predictive modeling
DA015,Data Analyst - Experienced,Senior-Level,5–9 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Design and implement analytics dashboards; Optimize data workflows; Lead data initiatives across teams,Data Analytics; BI; Senior-Level; Dashboards; Data Engineering; Predictive Analytics,Data Analyst - Experienced Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; Google Data Studio; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka Design and implement analytics dashboards; Optimize data workflows; Lead data initiatives across teams Data Analytics; BI; Senior-Level; Dashboards; Data Engineering; Predictive Analytics,datum analyst experience advanced sql python r predictive modeling machine learn tableau power bi looker google data studio etl pipeline bigquery snowflake hadoop spark kafka design implement analytic dashboard optimize datum workflow lead data initiative team datum analytic bi senior level dashboard data engineer predictive analytic
DA016,Data Analyst - Experienced,Senior-Level,7+ years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka,Lead analytics initiatives; Design predictive models; Manage ETL pipelines; Mentor junior analysts,Data Analytics; BI; Senior-Level; Leadership; Predictive Analytics; ETL,Data Analyst - Experienced Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Redshift; Hadoop; Spark; Kafka Lead analytics initiatives; Design predictive models; Manage ETL pipelines; Mentor junior analysts Data Analytics; BI; Senior-Level; Leadership; Predictive Analytics; ETL,datum analyst experience advanced sql python r predictive modeling machine learn tableau power bi looker etl pipeline bigquery snowflake redshift hadoop spark kafka lead analytic initiative design predictive model manage etl pipeline mentor junior analyst data analytic bi senior level leadership predictive analytic etl
DA017,Data Analyst - Experienced,Senior-Level,6+ years,Advanced SQL; Python; R; SAS; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Manage large-scale analytics projects; Implement predictive models; Optimize SQL and ETL workflows; Provide insights to business leadership,Data Analytics; BI; Senior-Level; Dashboards; ETL; Predictive Modeling,Data Analyst - Experienced Advanced SQL; Python; R; SAS; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka Manage large-scale analytics projects; Implement predictive models; Optimize SQL and ETL workflows; Provide insights to business leadership Data Analytics; BI; Senior-Level; Dashboards; ETL; Predictive Modeling,datum analyst experience advanced sql python r sas predictive modeling machine learn tableau power bi looker etl pipeline bigquery snowflake hadoop spark kafka manage large scale analytic project implement predictive model optimize sql etl workflow provide insight business leadership datum analytic bi senior level dashboard etl predictive modeling
DA018,Data Analyst - Experienced,Senior-Level,5–9 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Design and implement analytics dashboards; Optimize data workflows; Lead data projects across teams,Data Analytics; BI; Senior-Level; Dashboards; Data Engineering; Reporting,Data Analyst - Experienced Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka Design and implement analytics dashboards; Optimize data workflows; Lead data projects across teams Data Analytics; BI; Senior-Level; Dashboards; Data Engineering; Reporting,datum analyst experience advanced sql python r predictive modeling machine learn tableau power bi looker etl pipeline bigquery snowflake hadoop spark kafka design implement analytic dashboard optimize datum workflow lead data project team datum analytic bi senior level dashboard data engineering report
DA019,Data Analyst - Experienced,Senior-Level,6–10 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Lead analytics and BI projects; Manage data pipelines; Develop predictive models; Mentor junior analysts,Data Analytics; BI; Senior-Level; Leadership; Predictive Analytics; ETL,Data Analyst - Experienced Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka Lead analytics and BI projects; Manage data pipelines; Develop predictive models; Mentor junior analysts Data Analytics; BI; Senior-Level; Leadership; Predictive Analytics; ETL,datum analyst experience advanced sql python r predictive modeling machine learn tableau power bi looker etl pipeline bigquery snowflake hadoop spark kafka lead analytic bi project manage data pipeline develop predictive model mentor junior analyst data analytic bi senior level leadership predictive analytic etl
DA020,Data Analyst - Experienced,Senior-Level,5–9 years,Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka,Manage large-scale analytics projects; Implement predictive models; Optimize SQL and ETL workflows; Provide insights to business leadership,Data Analytics; BI; Senior-Level; Dashboards; ETL; Predictive Analytics,Data Analyst - Experienced Advanced SQL; Python; R; Predictive modeling; Machine learning; Tableau; Power BI; Looker; ETL pipelines; BigQuery; Snowflake; Hadoop; Spark; Kafka Manage large-scale analytics projects; Implement predictive models; Optimize SQL and ETL workflows; Provide insights to business leadership Data Analytics; BI; Senior-Level; Dashboards; ETL; Predictive Analytics,datum analyst experience advanced sql python r predictive modeling machine learn tableau power bi looker etl pipeline bigquery snowflake hadoop spark kafka manage large scale analytic project implement predictive model optimize sql etl workflow provide insight business leadership datum analytic bi senior level dashboard etl predictive analytic
DE-F-001,Data Engineer,Fresher,0-1,Python; Java Basics; SQL; PostgreSQL; MongoDB; Hadoop Basics; Spark Basics; ETL Fundamentals; AWS Basics; Azure Fundamentals,Assist in developing basic ETL pipelines; Support database management tasks; Work on structured and unstructured data; Collaborate with senior engineers on big data tools; Learn and apply cloud platform fundamentals,Python; SQL; ETL; Big Data; AWS; Hadoop; MongoDB; Data Engineering Fundamentals,Data Engineer Python; Java Basics; SQL; PostgreSQL; MongoDB; Hadoop Basics; Spark Basics; ETL Fundamentals; AWS Basics; Azure Fundamentals Assist in developing basic ETL pipelines; Support database management tasks; Work on structured and unstructured data; Collaborate with senior engineers on big data tools; Learn and apply cloud platform fundamentals Python; SQL; ETL; Big Data; AWS; Hadoop; MongoDB; Data Engineering Fundamentals,data engineer python java basic sql postgresql mongodb hadoop basic spark basic etl fundamental aws basic azure fundamental assist develop basic etl pipeline support database management task work structured unstructured datum collaborate senior engineer big data tool learn apply cloud platform fundamental python sql etl big data aws hadoop mongodb datum engineering fundamental
DE-F-002,Data Engineer,Fresher,0-1,Python; Scala Basics; MySQL; MongoDB; Airflow Basics; Linux; Spark Fundamentals; Data Modeling Basics,Assist in building simple data pipelines; Support ETL processes; Perform data cleaning and preprocessing; Help in maintaining NoSQL and relational databases; Participate in data modeling exercises,ETL; Python; SQL; Airflow; Data Cleaning; MongoDB; Spark Basics,Data Engineer Python; Scala Basics; MySQL; MongoDB; Airflow Basics; Linux; Spark Fundamentals; Data Modeling Basics Assist in building simple data pipelines; Support ETL processes; Perform data cleaning and preprocessing; Help in maintaining NoSQL and relational databases; Participate in data modeling exercises ETL; Python; SQL; Airflow; Data Cleaning; MongoDB; Spark Basics,data engineer python scala basic mysql mongodb airflow basic linux spark fundamental datum model basic assist build simple data pipeline support etl process perform datum cleaning preprocesse help maintain nosql relational database participate datum modeling exercise etl python sql airflow datum clean mongodb spark basic
DE-F-003,Data Engineer,Fresher,0-1,Python; Java; PostgreSQL; MongoDB; AWS S3 Basics; Azure Basics; Hadoop Fundamentals; Analytical Thinking,Work with structured query languages; Support pipeline development; Assist in cloud data storage integration; Collaborate with developers on data validation; Apply problem-solving to debug issues,Python; SQL; PostgreSQL; AWS; Hadoop; ETL Fundamentals,Data Engineer Python; Java; PostgreSQL; MongoDB; AWS S3 Basics; Azure Basics; Hadoop Fundamentals; Analytical Thinking Work with structured query languages; Support pipeline development; Assist in cloud data storage integration; Collaborate with developers on data validation; Apply problem-solving to debug issues Python; SQL; PostgreSQL; AWS; Hadoop; ETL Fundamentals,data engineer python java postgresql mongodb aw s basic azure basic hadoop fundamental analytical thinking work structured query language support pipeline development assist cloud datum storage integration collaborate developer data validation apply problem solve debug issue python sql postgresql aws hadoop etl fundamental
DE-F-004,Data Engineer,Fresher,0-1,SQL; Python; Java Basics; MongoDB; Hadoop Basics; Data Structures; ETL Tools Introduction,Assist in maintaining data warehouses; Perform SQL query optimization under guidance; Help in data ingestion tasks; Learn workflow orchestration basics; Support analytics team with clean data,Python; SQL; ETL; Data Warehousing; Hadoop Basics,Data Engineer SQL; Python; Java Basics; MongoDB; Hadoop Basics; Data Structures; ETL Tools Introduction Assist in maintaining data warehouses; Perform SQL query optimization under guidance; Help in data ingestion tasks; Learn workflow orchestration basics; Support analytics team with clean data Python; SQL; ETL; Data Warehousing; Hadoop Basics,data engineer sql python java basic mongodb hadoop basic datum structure etl tool introduction assist maintain data warehouse perform sql query optimization guidance help data ingestion task learn workflow orchestration basic support analytic team clean datum python sql etl datum warehouse hadoop basic
DE-F-005,Data Engineer,Fresher,0-1,Python; Scala Basics; PostgreSQL; MongoDB; Airflow Fundamentals; Spark Basics; AWS Beginner,Assist in building simple pipelines; Support cloud migration projects; Perform basic ETL workflows; Work with structured and unstructured data formats; Support data validation tasks,SQL; ETL; Python; MongoDB; Airflow; AWS; Spark Basics,Data Engineer Python; Scala Basics; PostgreSQL; MongoDB; Airflow Fundamentals; Spark Basics; AWS Beginner Assist in building simple pipelines; Support cloud migration projects; Perform basic ETL workflows; Work with structured and unstructured data formats; Support data validation tasks SQL; ETL; Python; MongoDB; Airflow; AWS; Spark Basics,data engineer python scala basic postgresql mongodb airflow fundamental spark basic aws beginner assist build simple pipeline support cloud migration project perform basic etl workflow work structured unstructured data format support datum validation task sql etl python mongodb airflow aws spark basic
DE-F-006,Data Engineer,Fresher,0-1,Python; Java Basics; PostgreSQL; Linux; SQL; ETL Fundamentals; AWS S3 Basics,Assist in managing databases; Support ETL and pipeline processes; Help with data quality checks; Collaborate on cloud-based data solutions; Work under mentorship on Hadoop/Spark tasks,Python; SQL; ETL; AWS; Data Engineering Fundamentals,Data Engineer Python; Java Basics; PostgreSQL; Linux; SQL; ETL Fundamentals; AWS S3 Basics Assist in managing databases; Support ETL and pipeline processes; Help with data quality checks; Collaborate on cloud-based data solutions; Work under mentorship on Hadoop/Spark tasks Python; SQL; ETL; AWS; Data Engineering Fundamentals,data engineer python java basic postgresql linux sql etl fundamental aw s basic assist manage database support etl pipeline process help data quality check collaborate cloud base datum solution work mentorship hadoop spark task python sql etl aws datum engineering fundamental
